id,支付方式,押金,当前租约,剩余租约,最长可租,续租方式,分时出租
1164169,年付（2400元）,1月房租,,,,无,
1164220,年付（21.96万）,1月房租,,,,无,
1164206,半年付（2万）,2月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1164210,3月一付,1月房租,,,,无,
1164240,年付（6.6万）,1月房租,,,,无,
1160285,年付（10.92万）,1月房租,,,,无,
1163902,3月一付,1月房租,,,,无,
1163917,3月一付,1月房租,,,,无,
1239399,-,-,,,,无,
1163947,年付（4万）,2月房租,,,,无,
1163624,年付（6.5万）,1月房租,,,,无,
1163920,年付（2.2万）,1月房租,,,,无,
1163926,3月一付,1月房租,,,,无,
1163932,3月一付,1月房租,,,,无,
1163745,3月一付,1月房租,,,,无,
1164001,半年付（2.25万）,1月房租,,,,无,
1164002,年付（2.16万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1164004,3月一付,1月房租,,,,无,
1164014,3月一付,1月房租,,,,无,
1164017,3月一付,1月房租,,,,无,
1164021,半年付（2.7万）,,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1164023,3月一付,1月房租,,,,无,
1164024,3月一付,1月房租,,,,无,
1164025,半年付（6万）,1月房租,,,,无,
1159500,3月一付,1月房租,,,,无,
1159668,半年付（7.8万）,1月房租,,,,无,
1239399,-,-,,,,无,
1159089,半年付（2.4万）,1月房租,,,,无,
1159674,3月一付,2月房租,,,,无,
1159093,年付（26.4万）,2月房租,,,,无,
1159675,3月一付,1月房租,,,,无,
1159101,年付（15.6万）,1月房租,,,,无,
1159678,半年付（12.9万）,2月房租,,,,无,
1159103,半年付（17.4万）,1月房租,,,,无,
1163699,3月一付,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1159109,年付（4.8万）,1月房租,,,,无,
1163706,3月一付,1月房租,,,,无,
1159864,年付（4.2万）,1月房租,,,,无,
1159691,年付（7.8万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1161154,3月一付,2月房租,,,,无,
1159967,3月一付,1月房租,,,,无,
1159987,年付（4.03万）,1月房租,,,,无,
1159823,半年付（3万）,2月房租,,,,无,
1161166,半年付（4.8万）,1月房租,,,,无,
1239399,-,-,,,,无,
1160922,半年付（2.4万）,1月房租,,,,无,
1159989,3月一付,1月房租,,,,无,
1159826,年付（2.8万）,1月房租,,,,无,
1159852,年付（1.8万）,1月房租,,,,无,
1159990,3月一付,1月房租,,,,无,
1161210,半年付（2.1万）,6月房租,,,,无,
1160959,3月一付,1月房租,,,,无,
1159995,3月一付,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1160961,半年付（5.04万）,1月房租,,,,无,
1161265,半年付（1.26万）,1月房租,,,,无,
1163508,半年付（12.24万）,2月房租,,,,无,
1163591,半年付（6.48万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1163899,3月一付,20000元,,,,无,
1163903,3月一付,2月房租,,,,无,
1163594,4月一付,2月房租,,,,无,
1163913,3月一付,1月房租,,,,无,
1163898,半年付（3.36万）,1月房租,,,,无,
1239399,-,-,,,,无,
1163943,3月一付,1月房租,,,,无,
1163921,1月一付,1月房租,,,,无,
1163949,半年付（4800元）,,,,,无,
1163930,年付（6万）,1元,,,,无,
1161827,半年付（6万）,1元,,,,无,
1161829,1月一付,1月房租,,,,无,
1163698,年付（3.96万）,,,,,无,
1162128,年付（33.6万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1163482,半年付（7.5万）,2月房租,,,,无,
1162136,半年付（9万）,1月房租,,,,无,
1163589,半年付（6万）,1月房租,,,,无,
1163605,年付（6万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1163701,年付（24.07万）,1月房租,,,,无,
1163631,年付（9.8万）,1月房租,,,,无,
1163608,年付（9万）,1月房租,,,,无,
1163609,年付（3.9万）,1月房租,,,,无,
1163610,半年付（3万）,2月房租,,,,无,
1239399,-,-,,,,无,
1163618,半年付（8400元）,1月房租,,,,无,
1163622,半年付（3万）,1月房租,,,,无,
1163702,半年付（7.5万）,2月房租,,,,无,
1163669,年付（1.08万）,1月房租,,,,无,
1163670,3月一付,1月房租,,,,无,
1163672,3月一付,1月房租,,,,无,
1163675,半年付（4.5万）,1月房租,,,,无,
1163703,半年付（11.5万）,2月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1163649,年付（15.62万）,,,,,无,
1163681,年付（1.8万）,1月房租,,,,无,
1163687,年付（9万）,3月房租,,,,无,
1163704,3月一付,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1163747,半年付（20万）,1月房租,,,,无,
1163729,3月一付,1月房租,,,,无,
1163590,年付（10万）,2月房租,,,,无,
1163711,年付（10.12万）,1月房租,,,,无,
1161442,3月一付,1月房租,,,,无,
1239399,-,-,,,,无,
1161450,年付（3.6万）,1月房租,,,,无,
1163712,年付（3.96万）,,,,,无,
1161455,3月一付,1月房租,,,,无,
1161469,3月一付,1月房租,,,,无,
1161475,半年付（1.56万）,1月房租,,,,无,
1163592,3月一付,2月房租,,,,无,
1163557,半年付（23.33万）,1月房租,,,,无,
1163595,半年付（2.25万）,,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1163560,年付（5.76万）,2月房租,,,,无,
1163596,半年付（3.36万）,2月房租,,,,无,
1163562,半年付（6万）,2月房租,,,,无,
1163564,年付（6万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1163566,年付（8.1万）,,,,,无,
1163597,年付（52.88万）,3月房租,,,,无,
1163580,半年付（1.2万）,1月房租,,,,无,
1163599,半年付（1.98万）,,,,,无,
1163581,3月一付,1月房租,,,,无,
1239399,-,-,,,,无,
1161656,年付（27.86万）,1月房租,,,,无,
1163584,年付（7.2万）,1月房租,,,,无,
1161826,3月一付,1月房租,,,,无,
1163498,年付（15万）,1月房租,,,,无,
1163501,半年付（5.7万）,1月房租,,,,无,
1161858,半年付（11.5万）,1月房租,,,,无,
1161651,半年付（7.8万）,1月房租,,,,无,
1162131,半年付（8万）,2月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1163502,半年付（8.64万）,1月房租,,,,无,
1162133,年付（4.2万）,1月房租,,,,无,
1161860,年付（5.4万）,1月房租,,,,无,
1162140,半年付（6.96万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1160755,3月一付,1月房租,,,,无,
1162288,年付（4万）,1月房租,,,,无,
1162165,半年付（13.2万）,1月房租,,,,无,
1162161,半年付（3.75万）,1月房租,,,,无,
1162163,年付（12万）,1月房租,,,,无,
1239399,-,-,,,,无,
1163505,年付（12万）,1月房租,,,,无,
1162297,年付（4万）,1月房租,,,,无,
1163496,年付（7万）,1月房租,,,,无,
1163506,年付（6万）,,,,,无,
1161864,年付（3.48万）,1月房租,,,,无,
1161677,半年付（20.23万）,2月房租,,,,无,
1161865,半年付（1.35万）,,,,,无,
1161659,年付（4.32万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1161680,年付（4.8万）,,,,,无,
1161661,半年付（10万）,1月房租,,,,无,
1161687,半年付（4.68万）,1月房租,,,,无,
1161664,3月一付,3月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1161689,半年付（16.2万）,2月房租,,,,无,
1161694,年付（12.6万）,1月房租,,,,无,
1161676,1月一付,,,,,无,
1161465,半年付（4.8万）,3月房租,,,,无,
1161446,年付（17.79万）,1月房租,,,,无,
1239399,-,-,,,,无,
1161466,半年付（3.3万）,2月房租,,,,无,
1161447,2月一付,1月房租,,,,无,
1161456,半年付（11.34万）,1月房租,,,,无,
1161448,半年付（1.68万）,1月房租,,,,无,
1161449,半年付（2.1万）,1月房租,,,,无,
1161467,1月一付,,,,,无,
1161468,年付（2.4万）,1月房租,,,,无,
1161452,半年付（2.04万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1161084,1月一付,1月房租,,,,无,
1161436,年付（9万）,,,,,无,
1161077,半年付（1.8万）,1月房租,,,,无,
1161081,半年付（6.83万）,2月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1161066,半年付（6.25万）,1月房租,,,,无,
1160912,年付（3000元）,,,,,无,
1161100,半年付（10.79万）,2月房租,,,,无,
1161068,年付（12万）,1月房租,,,,无,
1161149,年付（3.97万）,1月房租,,,,无,
1239399,-,-,,,,无,
1161153,半年付（5.84万）,,,,,无,
1161277,半年付（7.5万）,1月房租,,,,无,
1161195,年付（5万）,1月房租,,,,无,
1161285,半年付（6万）,1月房租,,,,无,
1161209,3月一付,1月房租,,,,无,
1161287,1月一付,1月房租,,,,无,
1161221,半年付（1.51万）,1月房租,,,,无,
1161289,3月一付,2月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1161290,1月一付,,,,,无,
1161222,年付（5.05万）,3月房租,,,,无,
1158808,半年付（4.5万）,1月房租,,,,无,
1161304,年付（2.4万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1161242,年付（11.99万）,1月房租,,,,无,
1161307,半年付（19.2万）,2月房租,,,,无,
1160642,半年付（7.5万）,1月房租,,,,无,
1161065,年付（1.2万）,1月房租,,,,无,
1161211,半年付（4.2万）,3月房租,,,,无,
1239399,-,-,,,,无,
1161067,3月一付,1月房租,,,,无,
1161083,年付（120万）,1月房租,,,,无,
1161212,3月一付,1月房租,,,,无,
1161086,3月一付,1月房租,,,,无,
1161104,年付（11万）,1月房租,,,,无,
1161107,年付（5.64万）,1月房租,,,,无,
1161196,1月一付,1月房租,,,,无,
1161215,年付（24万）,3月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1161219,半年付（3.6万）,1月房租,,,,无,
1161205,3月一付,1月房租,,,,无,
1161206,3月一付,1月房租,,,,无,
1161208,3月一付,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1161225,半年付（2.4万）,1月房租,,,,无,
1160952,年付（4.5万）,,,,,无,
1160914,半年付（7.8万）,1月房租,,,,无,
1160918,年付（18万）,2月房租,,,,无,
1161146,半年付（3万）,1月房租,,,,无,
1239399,-,-,,,,无,
1161148,半年付（3万）,1月房租,,,,无,
1161151,半年付（11.5万）,3月房租,,,,无,
1161139,年付（8万）,10000元,,,,无,
1161140,年付（6.6万）,1月房租,,,,无,
1161142,半年付（2.46万）,1月房租,,,,无,
1161143,年付（5万）,,,,,无,
1161156,年付（18万）,2月房租,,,,无,
1161160,年付（7.44万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1161167,年付（12万）,1月房租,,,,无,
1161171,3月一付,3月房租,,,,无,
1160125,年付（4.5万）,2月房租,,,,无,
1161172,年付（8.4万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1160115,年付（42.24万）,80000元,,,,无,
1160293,3月一付,2月房租,,,,无,
1160294,3月一付,1月房租,,,,无,
1160333,半年付（3.6万）,1月房租,,,,无,
1160130,半年付（2.5万）,1月房租,,,,无,
1239399,-,-,,,,无,
1160631,半年付（2.93万）,1月房租,,,,无,
1160641,3月一付,2000元,,,,无,
1161079,年付（2.88万）,,,,,无,
1161069,3月一付,1月房租,,,,无,
1161080,半年付（2.28万）,1月房租,,,,无,
1161074,年付（21.6万）,1月房租,,,,无,
1161075,年付（23万）,6000元,,,,无,
1161082,年付（3万）,,,,,无,
